date,time,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi
2025-02-05,00:00:00,640.87,0.0,14.39,97.27,16.69,98.81,106.63,4.43,5.0
2025-02-05,01:00:00,727.65,0.0,21.76,91.55,19.31,102.31,110.3,3.55,5.0
2025-02-05,02:00:00,1001.36,0.65,44.55,70.81,21.7,103.17,112.01,4.12,5.0
2025-02-05,03:00:00,1281.74,6.76,59.63,58.65,24.08,102.73,112.08,4.56,5.0
2025-02-05,04:00:00,867.84,4.97,31.19,100.14,23.84,86.55,94.13,2.79,5.0
2025-02-05,05:00:00,687.6,3.27,18.51,130.18,22.41,86.94,94.59,2.85,5.0
2025-02-05,06:00:00,600.81,1.84,11.82,160.22,20.27,89.88,96.94,2.56,5.0
2025-02-05,07:00:00,400.54,1.03,5.27,121.59,9.66,50.22,53.46,0.54,4.0
2025-02-05,08:00:00,353.81,1.12,4.76,104.43,6.91,33.99,36.17,0.49,3.0
2025-02-05,09:00:00,350.48,1.16,4.93,101.57,6.26,31.69,33.74,0.53,3.0
2025-02-05,10:00:00,363.83,1.26,5.83,104.43,6.56,33.74,35.89,0.58,3.0
2025-02-05,11:00:00,393.87,1.4,7.88,107.29,7.21,37.71,40.15,0.72,3.0
2025-02-05,12:00:00,427.25,1.19,11.14,107.29,8.34,43.29,46.19,0.82,3.0
2025-02-05,13:00:00,540.73,0.44,21.59,100.14,12.52,52.68,56.78,2.03,4.0
2025-02-05,14:00:00,614.17,0.0,26.05,95.84,15.97,61.06,66.67,3.61,4.0
2025-02-05,15:00:00,634.19,0.0,25.36,95.84,16.69,63.88,70.55,4.88,4.0
2025-02-05,16:00:00,620.84,0.0,23.31,92.98,14.42,61.49,68.91,6.27,4.0
2025-02-05,17:00:00,614.17,0.0,22.62,85.12,11.8,56.04,63.73,7.35,4.0
2025-02-05,18:00:00,607.49,0.0,21.93,79.39,10.25,51.22,58.63,7.79,4.0
2025-02-05,19:00:00,594.14,0.0,20.91,74.39,9.3,48.44,55.34,7.85,3.0
2025-02-05,20:00:00,574.11,0.0,18.34,71.53,8.58,48.57,55.33,8.36,3.0
2025-02-05,21:00:00,547.41,0.0,15.25,70.1,7.87,50.14,56.79,8.49,4.0
2025-02-05,22:00:00,540.73,0.0,13.54,69.38,7.63,53.08,59.65,7.92,4.0
2025-02-05,23:00:00,527.38,0.0,12.0,71.53,7.99,56.73,63.13,6.4,4.0
2025-02-06,00:00:00,507.35,0.0,11.31,77.96,8.58,59.88,65.84,4.24,4.0
2025-02-06,01:00:00,527.38,0.0,14.39,82.25,9.78,60.26,65.78,2.94,4.0
2025-02-06,02:00:00,694.27,0.23,28.1,68.66,11.8,60.33,66.39,3.61,4.0
2025-02-06,03:00:00,894.55,5.14,38.04,57.22,14.19,60.39,67.14,4.56,4.0
2025-02-06,04:00:00,781.06,7.15,26.73,68.66,13.83,53.3,59.72,4.31,4.0
2025-02-06,05:00:00,634.19,5.03,18.16,90.84,13.23,50.2,56.61,4.37,4.0
2025-02-06,06:00:00,554.08,2.93,13.37,121.59,12.99,51.33,57.51,4.37,4.0
2025-02-06,07:00:00,373.84,1.45,6.0,105.86,7.15,26.62,29.34,1.88,3.0
2025-02-06,08:00:00,343.8,1.33,5.27,98.71,5.54,19.45,21.42,1.52,2.0
2025-02-06,09:00:00,337.12,1.29,5.27,97.27,5.01,18.35,20.28,1.5,2.0
2025-02-06,10:00:00,343.8,1.34,6.0,94.41,5.07,18.41,20.43,1.6,2.0
2025-02-06,11:00:00,367.16,1.47,8.05,92.98,5.42,19.67,21.96,1.88,2.0
2025-02-06,12:00:00,390.53,1.19,11.48,85.12,5.66,20.26,22.8,2.12,2.0
2025-02-06,13:00:00,500.68,0.3,23.31,68.66,8.46,23.5,27.11,3.55,2.0
2025-02-06,14:00:00,587.46,0.0,28.45,58.65,10.37,30.35,35.62,5.19,3.0
2025-02-06,15:00:00,627.52,0.0,28.45,58.65,11.09,39.23,46.25,6.27,3.0
2025-02-06,16:00:00,620.84,0.0,25.7,62.23,10.73,47.57,56.09,7.03,3.0
2025-02-06,17:00:00,614.17,0.0,23.65,65.09,10.01,52.42,61.91,7.54,4.0
2025-02-06,18:00:00,607.49,0.0,22.62,62.94,9.3,52.73,62.21,7.73,4.0
2025-02-06,19:00:00,627.52,0.0,24.33,55.07,8.23,52.76,62.26,8.61,4.0
2025-02-06,20:00:00,640.87,0.0,23.65,48.64,7.39,54.08,63.85,9.37,4.0
2025-02-06,21:00:00,627.52,0.0,20.56,47.21,7.03,55.55,65.37,8.99,4.0
2025-02-06,22:00:00,634.19,0.0,19.54,45.78,7.15,58.09,68.0,8.36,4.0
2025-02-06,23:00:00,660.9,0.0,20.56,42.92,7.33,61.77,71.82,7.41,4.0
2025-02-07,00:00:00,727.65,0.01,24.68,37.91,7.57,65.99,76.32,5.57,4.0
2025-02-07,01:00:00,907.9,0.36,38.39,24.32,8.7,72.24,83.51,5.32,4.0
2025-02-07,02:00:00,1375.2,12.29,61.01,5.1,11.92,80.96,94.32,8.04,5.0
2025-02-07,03:00:00,1895.9,41.57,62.38,14.48,15.74,86.51,100.96,9.63,5.0
2025-02-07,04:00:00,1295.09,21.01,45.93,44.7,17.17,66.29,76.86,6.84,4.0
2025-02-07,05:00:00,947.95,10.84,31.19,74.39,15.74,56.59,66.14,6.78,4.0
2025-02-07,06:00:00,680.92,4.53,19.02,115.87,13.83,50.99,58.79,5.7,4.0
2025-02-07,07:00:00,380.52,1.61,6.51,101.57,7.09,22.73,25.56,2.01,3.0
2025-02-07,08:00:00,353.81,1.38,5.65,103.0,5.78,18.12,20.21,1.52,3.0
2025-02-07,09:00:00,350.48,1.29,5.83,107.29,5.42,19.37,21.56,1.46,3.0
2025-02-07,10:00:00,363.83,1.29,6.68,110.15,5.54,21.5,23.85,1.46,3.0
2025-02-07,11:00:00,390.53,1.36,8.83,110.15,5.84,23.89,26.49,1.71,3.0
2025-02-07,12:00:00,420.57,1.05,12.17,105.86,5.96,25.36,28.24,1.99,3.0
2025-02-07,13:00:00,527.38,0.25,22.62,90.84,8.58,28.77,32.58,3.42,3.0
2025-02-07,14:00:00,587.46,0.0,26.05,82.97,10.25,35.09,40.24,4.81,3.0
2025-02-07,15:00:00,607.49,0.0,25.02,84.4,11.09,44.06,50.61,5.45,3.0
2025-02-07,16:00:00,594.14,0.0,21.42,92.98,11.32,56.16,63.78,5.32,4.0
2025-02-07,17:00:00,574.11,0.0,17.82,107.29,12.76,68.7,76.54,4.43,4.0
2025-02-07,18:00:00,574.11,0.0,14.74,133.04,17.88,80.06,87.53,3.29,5.0
2025-02-07,19:00:00,594.14,0.0,13.02,145.91,20.5,88.77,96.07,3.51,5.0
2025-02-07,20:00:00,580.79,0.0,9.94,145.91,19.07,93.63,100.81,4.18,5.0
2025-02-07,21:00:00,574.11,0.0,7.97,141.62,17.64,95.51,102.5,3.96,5.0
2025-02-07,22:00:00,567.44,0.0,7.54,131.61,16.69,95.55,102.44,3.32,5.0
2025-02-07,23:00:00,567.44,0.0,8.05,118.73,15.97,94.68,101.59,2.94,5.0
2025-02-08,00:00:00,574.11,0.0,9.77,104.43,15.26,92.46,99.39,2.72,5.0
2025-02-08,01:00:00,634.19,0.0,15.94,89.41,14.9,88.67,95.65,2.98,5.0
2025-02-08,02:00:00,794.41,0.1,31.19,69.38,15.97,82.29,89.43,3.7,5.0
2025-02-08,03:00:00,907.9,3.16,40.44,60.8,16.69,71.43,78.12,4.24,4.0
2025-02-08,04:00:00,734.33,4.41,25.36,81.54,14.78,57.87,63.39,3.64,4.0
2025-02-08,05:00:00,600.81,3.3,16.28,104.43,13.11,55.21,60.61,3.7,4.0
2025-02-08,06:00:00,520.71,1.9,10.88,134.47,11.92,58.04,63.28,3.51,4.0
2025-02-08,07:00:00,420.57,0.73,4.76,144.48,6.79,67.85,71.69,0.19,4.0
2025-02-08,08:00:00,410.56,0.61,4.2,143.05,5.54,73.39,77.11,0.0,4.0
2025-02-08,09:00:00,410.56,0.59,4.24,140.19,5.07,76.16,79.96,0.0,5.0
2025-02-08,10:00:00,420.57,0.6,4.93,138.76,5.19,77.34,81.17,0.0,5.0
2025-02-08,11:00:00,440.6,0.61,6.68,137.33,5.6,78.6,82.53,0.0,5.0
2025-02-08,12:00:00,460.62,0.38,9.17,133.04,6.14,79.55,83.67,0.0,5.0
2025-02-08,13:00:00,520.71,0.09,14.91,127.32,8.58,84.31,89.1,0.03,5.0
2025-02-08,14:00:00,554.08,0.0,15.59,124.45,10.49,86.06,91.52,0.78,5.0
2025-02-08,15:00:00,554.08,0.0,14.39,125.89,10.97,82.17,87.94,1.74,5.0
2025-02-08,16:00:00,540.73,0.0,12.51,125.89,10.13,77.25,83.09,2.41,5.0
2025-02-08,17:00:00,534.06,0.0,11.48,130.18,10.49,76.83,82.93,2.75,5.0
2025-02-08,18:00:00,547.41,0.0,10.8,140.19,12.87,85.51,92.13,2.72,5.0
2025-02-08,19:00:00,560.76,0.0,10.37,140.19,13.71,93.91,100.89,3.32,5.0
2025-02-08,20:00:00,567.44,0.0,9.25,137.33,13.23,99.65,106.98,3.89,5.0
2025-02-08,21:00:00,560.76,0.0,7.97,134.47,12.87,104.86,112.36,3.45,5.0
2025-02-08,22:00:00,560.76,0.0,7.63,128.75,12.28,106.91,114.48,2.66,5.0
2025-02-08,23:00:00,554.08,0.0,7.88,120.16,11.32,106.52,114.04,2.28,5.0
2025-02-09,00:00:00,567.44,0.0,9.51,110.15,10.49,104.96,112.4,2.18,5.0
2025-02-09,01:00:00,627.52,0.0,15.25,98.71,10.13,103.55,111.16,2.28,5.0
2025-02-09,02:00:00,807.76,0.08,30.5,82.25,11.44,103.61,111.76,2.63,5.0
2025-02-09,03:00:00,974.66,2.74,41.81,75.82,13.47,105.94,114.34,2.34,5.0
2025-02-09,04:00:00,814.44,4.47,25.02,104.43,13.23,108.9,116.87,0.66,5.0
2025-02-09,05:00:00,674.25,2.77,15.25,134.47,11.8,110.96,119.06,0.9,5.0
2025-02-09,06:00:00,587.46,1.36,9.08,165.94,10.25,113.43,121.18,1.03,5.0
2025-02-09,07:00:00,467.3,0.58,4.03,158.79,7.75,101.8,107.73,0.0,5.0
2025-02-09,08:00:00,447.27,0.55,3.64,148.77,6.97,93.59,98.98,0.0,5.0
2025-02-09,09:00:00,440.6,0.56,3.68,143.05,6.2,89.09,94.11,0.0,5.0
2025-02-09,10:00:00,447.27,0.44,4.8,137.33,6.14,84.03,88.79,0.0,5.0
2025-02-09,11:00:00,467.3,0.4,6.51,134.47,6.5,76.68,81.15,0.0,5.0
2025-02-09,12:00:00,487.33,0.27,8.4,133.04,6.85,66.3,70.46,0.0,4.0
2025-02-09,13:00:00,540.73,0.04,12.68,127.32,8.7,57.18,61.44,0.89,4.0
2025-02-09,14:00:00,574.11,0.0,14.57,118.73,10.01,48.99,53.55,2.41,3.0
2025-02-09,15:00:00,574.11,0.0,14.57,108.72,10.25,39.6,44.25,3.1,3.0
2025-02-09,16:00:00,560.76,0.0,13.19,100.14,9.66,32.91,37.73,3.89,3.0
2025-02-09,17:00:00,554.08,0.0,12.0,98.71,8.34,29.0,34.04,4.24,3.0
2025-02-09,18:00:00,547.41,0.0,10.45,101.57,6.85,25.84,30.73,4.05,3.0
2025-02-09,19:00:00,534.06,0.0,9.42,103.0,6.08,23.74,28.35,3.74,3.0
2025-02-09,20:00:00,534.06,0.0,9.08,100.14,6.74,23.82,28.56,3.29,3.0
2025-02-09,21:00:00,527.38,0.0,8.4,95.84,6.97,24.56,29.54,2.44,2.0
2025-02-09,22:00:00,540.73,0.0,8.74,91.55,7.39,25.79,31.14,1.84,3.0
2025-02-09,23:00:00,554.08,0.0,9.85,86.55,7.63,27.35,33.07,1.58,3.0
2025-02-10,00:00:00,587.46,0.0,12.51,80.82,7.99,28.94,34.94,1.49,3.0
2025-02-10,01:00:00,694.27,0.0,20.56,72.24,8.94,31.11,37.51,1.77,3.0
2025-02-10,02:00:00,947.95,0.46,40.78,54.36,11.21,34.49,41.84,2.34,3.0
2025-02-10,03:00:00,1174.93,6.76,51.41,50.07,13.83,36.28,44.2,2.88,3.0
2025-02-10,04:00:00,921.25,5.76,32.22,84.4,14.42,29.94,36.34,2.98,3.0
2025-02-10,05:00:00,747.68,4.02,20.56,111.58,14.42,28.93,35.27,3.77,3.0
2025-02-10,06:00:00,667.57,2.54,14.22,141.62,14.66,31.36,37.54,4.02,4.0
2025-02-10,07:00:00,453.95,1.13,6.68,141.62,8.58,20.94,24.48,1.87,4.0
2025-02-10,08:00:00,397.21,0.91,5.83,134.47,6.62,16.74,19.62,1.54,3.0
2025-02-10,09:00:00,383.85,0.81,5.91,127.32,5.66,15.15,17.98,1.54,3.0
2025-02-10,10:00:00,383.85,0.84,6.6,120.16,5.48,14.65,17.58,1.55,3.0
2025-02-10,11:00:00,397.21,0.98,8.31,115.87,5.9,16.01,19.15,1.68,3.0
2025-02-10,12:00:00,423.91,0.82,10.97,110.15,6.2,18.04,21.54,1.74,3.0
2025-02-10,13:00:00,540.73,0.2,21.08,95.84,9.06,22.86,27.52,2.94,2.0
2025-02-10,14:00:00,634.19,0.0,26.39,85.12,11.56,29.48,35.88,4.62,3.0
2025-02-10,15:00:00,680.92,0.0,27.76,80.82,12.87,36.17,44.24,5.95,3.0
2025-02-10,16:00:00,687.6,0.0,26.39,81.54,12.76,42.54,51.87,6.9,3.0
2025-02-10,17:00:00,660.9,0.0,23.31,86.55,11.68,47.03,56.68,7.03,3.0
2025-02-10,18:00:00,634.19,0.0,20.05,90.12,10.13,49.84,59.22,6.4,3.0
2025-02-10,19:00:00,614.17,0.0,18.16,87.98,8.7,52.13,61.31,6.33,4.0
2025-02-10,20:00:00,594.14,0.0,15.94,83.68,7.75,54.51,63.66,6.52,4.0
2025-02-10,21:00:00,567.44,0.0,13.02,81.54,6.85,57.16,66.41,5.38,4.0
2025-02-10,22:00:00,560.76,0.0,12.17,77.96,6.56,59.84,69.27,3.96,4.0
2025-02-10,23:00:00,574.11,0.0,13.02,72.24,6.56,62.87,72.65,2.85,4.0
2025-02-11,00:00:00,614.17,0.0,15.94,66.52,6.68,66.23,76.51,2.06,4.0
2025-02-11,01:00:00,741.0,0.0,25.7,55.07,7.45,70.56,81.91,2.09,4.0
2025-02-11,02:00:00,1081.47,0.91,52.09,31.11,9.89,77.45,90.55,2.75,5.0
2025-02-11,03:00:00,1441.96,10.28,69.23,21.99,13.71,81.26,95.15,3.07,5.0
2025-02-11,04:00:00,974.66,4.75,44.55,65.09,17.88,54.99,64.52,2.94,4.0
2025-02-11,05:00:00,801.09,4.47,31.87,85.83,19.31,46.31,55.07,4.12,3.0
2025-02-11,06:00:00,707.63,4.25,23.99,111.58,20.5,43.87,52.43,4.94,3.0
2025-02-11,07:00:00,413.89,2.04,9.17,123.02,10.73,23.23,28.09,2.18,3.0
2025-02-11,08:00:00,350.48,1.31,6.43,127.32,7.15,19.46,23.39,1.61,3.0
2025-02-11,09:00:00,337.12,1.16,6.0,127.32,5.78,19.23,23.02,1.63,3.0
2025-02-11,10:00:00,333.79,1.2,6.51,121.59,5.42,17.98,21.71,1.71,3.0
2025-02-11,11:00:00,350.48,1.37,8.65,115.87,5.78,17.67,21.56,1.96,3.0
2025-02-11,12:00:00,373.84,1.19,12.0,107.29,6.02,17.75,21.79,2.15,3.0
2025-02-11,13:00:00,473.98,0.38,22.96,91.55,8.94,20.74,25.62,3.48,2.0
2025-02-11,14:00:00,540.73,0.0,26.05,80.82,11.32,24.07,29.87,4.69,2.0
2025-02-11,15:00:00,560.76,0.0,23.99,80.11,12.04,28.44,35.33,5.45,3.0
2025-02-11,16:00:00,574.11,0.0,23.31,79.39,11.56,33.74,42.08,6.46,3.0
2025-02-11,17:00:00,614.17,0.0,24.68,76.53,11.32,38.02,47.35,7.41,3.0
2025-02-11,18:00:00,627.52,0.0,24.33,75.82,10.61,41.88,51.55,7.35,3.0
2025-02-11,19:00:00,620.84,0.0,23.31,74.39,9.54,45.26,54.92,7.22,3.0
2025-02-11,20:00:00,600.81,0.0,20.39,72.96,8.58,50.84,60.98,7.66,4.0
2025-02-11,21:00:00,574.11,0.0,16.96,73.67,7.87,56.09,66.42,7.73,4.0
2025-02-11,22:00:00,574.11,0.0,16.11,72.24,7.75,61.01,71.36,7.66,4.0
2025-02-11,23:00:00,600.81,0.0,17.48,67.95,8.11,66.51,77.07,7.66,4.0
2025-02-12,00:00:00,667.57,0.0,21.76,63.66,8.94,74.68,85.63,7.22,4.0
2025-02-12,01:00:00,867.84,0.0,36.33,53.64,10.97,87.7,99.75,7.09,5.0
2025-02-12,02:00:00,1348.5,2.43,71.97,26.11,14.66,105.94,120.16,7.35,5.0
2025-02-12,03:00:00,1869.2,23.25,85.68,24.68,17.88,118.7,134.15,7.03,5.0
2025-02-12,04:00:00,1375.2,15.87,61.01,62.94,18.84,83.73,95.67,5.26,5.0
2025-02-12,05:00:00,1041.41,10.39,40.44,89.41,17.4,64.3,75.65,6.27,4.0
2025-02-12,06:00:00,827.79,6.26,28.79,120.16,15.02,58.73,69.96,6.84,4.0
2025-02-12,07:00:00,363.83,1.73,7.54,113.01,6.68,15.62,19.21,2.06,3.0
2025-02-12,08:00:00,317.1,1.24,5.57,115.87,4.89,10.89,13.4,1.57,3.0
2025-02-12,09:00:00,310.42,1.12,5.31,115.87,4.29,10.12,12.58,1.63,3.0
2025-02-12,10:00:00,310.42,1.2,5.83,113.01,4.29,9.49,11.94,1.69,3.0
2025-02-12,11:00:00,333.79,1.38,8.05,110.15,4.89,9.82,12.41,1.95,3.0
2025-02-12,12:00:00,363.83,1.16,11.65,103.0,5.3,10.58,13.43,2.18,3.0
2025-02-12,13:00:00,507.35,0.35,25.7,85.12,8.34,13.94,17.91,3.93,2.0
2025-02-12,14:00:00,614.17,0.0,32.56,70.1,10.73,18.17,23.51,5.89,2.0
2025-02-12,15:00:00,647.54,0.0,32.22,66.52,11.56,22.43,29.0,7.16,2.0
2025-02-12,16:00:00,620.84,0.0,28.45,68.66,11.09,26.27,33.8,7.98,3.0
2025-02-12,17:00:00,607.49,0.0,26.05,70.1,10.73,28.36,36.21,8.23,3.0
2025-02-12,18:00:00,594.14,0.0,24.68,70.1,10.49,28.37,35.72,7.98,3.0
2025-02-12,19:00:00,594.14,0.0,24.33,65.8,9.89,28.62,35.46,7.92,3.0
2025-02-12,20:00:00,574.11,0.0,22.28,61.51,9.18,29.96,36.68,8.49,3.0
2025-02-12,21:00:00,540.73,0.0,18.51,62.94,8.34,32.22,38.98,8.61,3.0
2025-02-12,22:00:00,554.08,0.0,18.16,62.23,8.82,36.6,43.68,8.87,3.0
2025-02-12,23:00:00,600.81,0.0,20.22,57.22,9.78,42.26,49.97,9.37,3.0
2025-02-13,00:00:00,680.92,0.0,25.36,52.21,11.32,50.86,59.25,9.5,4.0
2025-02-13,01:00:00,894.55,0.05,41.13,38.98,14.31,66.54,76.44,9.63,4.0
2025-02-13,02:00:00,1508.71,9.16,75.4,12.7,20.03,89.6,102.16,10.64,5.0
2025-02-13,03:00:00,2269.74,43.36,87.05,20.74,25.99,110.27,124.64,10.39,5.0
2025-02-13,04:00:00,1522.06,21.23,63.75,62.94,27.18,87.21,97.75,6.14,5.0
2025-02-13,05:00:00,1108.17,11.06,41.81,97.27,22.89,74.29,84.54,7.41,4.0
2025-02-13,06:00:00,827.79,5.09,26.05,140.19,17.88,70.83,80.59,7.41,4.0
2025-02-13,07:00:00,423.91,1.13,6.68,138.76,7.57,43.86,48.22,2.28,3.0
2025-02-13,08:00:00,403.88,0.87,5.4,143.05,6.26,44.51,48.52,1.96,4.0
2025-02-13,09:00:00,403.88,0.82,5.48,145.91,6.02,45.46,49.58,2.09,4.0
2025-02-13,10:00:00,410.56,0.86,6.43,144.48,6.14,45.05,49.26,2.18,4.0
2025-02-13,11:00:00,433.92,0.95,9.0,143.05,6.74,44.96,49.24,2.44,4.0
2025-02-13,12:00:00,467.3,0.73,12.85,134.47,7.15,44.89,49.25,2.69,3.0
2025-02-13,13:00:00,594.14,0.58,24.68,117.3,10.25,46.76,51.84,4.24,3.0
2025-02-13,14:00:00,680.92,0.0,30.5,100.14,12.76,50.26,56.37,5.76,4.0
2025-02-13,15:00:00,687.6,0.0,28.1,97.27,13.23,54.43,61.53,6.52,4.0
2025-02-13,16:00:00,647.54,0.0,23.31,98.71,12.28,55.11,62.85,7.03,4.0
2025-02-13,17:00:00,600.81,0.0,19.71,101.57,11.21,51.17,58.85,7.03,4.0
2025-02-13,18:00:00,560.76,0.0,17.14,101.57,10.01,45.71,52.69,6.59,3.0
2025-02-13,19:00:00,554.08,0.0,16.79,95.84,9.06,42.56,49.21,7.09,3.0
2025-02-13,20:00:00,547.41,0.0,15.42,89.41,8.7,41.41,48.08,7.92,3.0
2025-02-13,21:00:00,527.38,0.0,13.19,87.26,8.34,39.95,46.35,8.11,3.0
2025-02-13,22:00:00,527.38,0.0,12.68,85.12,8.82,39.34,45.6,8.11,3.0
2025-02-13,23:00:00,547.41,0.0,14.05,80.11,9.42,40.03,46.37,8.49,3.0
2025-02-14,00:00:00,600.81,0.0,17.82,74.39,10.13,41.29,47.89,8.74,3.0
2025-02-14,01:00:00,754.36,0.0,30.5,60.08,11.32,43.9,51.3,9.5,3.0
2025-02-14,02:00:00,1188.28,1.3,64.43,28.97,14.9,49.22,58.23,10.51,3.0
2025-02-14,03:00:00,1695.63,18.78,81.57,20.21,19.79,54.44,64.5,10.77,4.0
2025-02-14,04:00:00,1588.82,21.23,69.23,45.06,23.6,54.44,64.19,9.5,4.0
2025-02-14,05:00:00,1401.9,15.87,56.89,74.39,24.8,57.2,67.49,9.75,4.0
2025-02-14,06:00:00,1121.52,8.38,41.47,121.59,22.65,61.46,71.96,9.25,4.0
2025-02-14,07:00:00,500.68,1.45,9.08,147.34,9.78,54.25,59.92,2.69,4.0
2025-02-14,08:00:00,440.6,0.91,5.91,151.63,7.33,53.89,59.19,2.18,4.0
2025-02-14,09:00:00,433.92,0.89,5.74,150.2,6.79,52.81,58.08,2.25,4.0
2025-02-14,10:00:00,440.6,0.99,6.6,148.77,6.91,52.57,57.88,2.34,4.0
2025-02-14,11:00:00,460.62,1.17,8.91,147.34,7.57,53.65,59.16,2.6,4.0
2025-02-14,12:00:00,494.0,1.12,12.51,141.62,7.99,54.55,60.29,2.85,4.0
2025-02-14,13:00:00,727.65,0.73,34.27,117.3,11.68,59.33,66.3,5.13,4.0
2025-02-14,14:00:00,921.25,0.0,48.67,91.55,14.9,64.26,73.16,8.11,4.0
2025-02-14,15:00:00,947.95,0.0,48.67,80.11,15.5,65.58,75.71,9.88,4.0
2025-02-14,16:00:00,854.49,0.0,40.78,74.39,14.19,61.55,72.21,10.51,4.0
2025-02-14,17:00:00,754.36,0.0,32.9,72.96,12.4,55.52,65.81,10.26,4.0
2025-02-14,18:00:00,674.25,0.0,26.39,74.39,10.97,49.93,59.05,9.25,3.0
2025-02-14,19:00:00,587.46,0.0,19.88,78.68,9.18,44.98,52.63,7.92,3.0
2025-02-14,20:00:00,534.06,0.0,15.08,81.54,7.75,44.24,51.5,7.73,3.0
2025-02-14,21:00:00,500.68,0.0,12.0,84.4,7.21,45.47,52.77,7.66,3.0
2025-02-14,22:00:00,494.0,0.0,10.97,85.83,7.45,47.22,54.82,7.47,3.0
2025-02-14,23:00:00,507.35,0.0,11.48,84.4,8.11,48.97,56.94,7.35,3.0
2025-02-15,00:00:00,540.73,0.0,14.05,80.82,9.06,51.34,59.92,7.16,4.0
2025-02-15,01:00:00,660.9,0.0,23.99,70.81,11.32,54.82,64.44,7.35,4.0
2025-02-15,02:00:00,1001.36,0.36,51.41,45.42,16.45,61.32,72.73,7.92,4.0
2025-02-15,03:00:00,1295.09,7.15,67.86,37.55,22.89,67.26,79.26,7.41,4.0
2025-02-15,04:00:00,894.55,5.81,38.73,81.54,26.94,60.96,70.25,4.02,4.0
2025-02-15,05:00:00,814.44,6.03,31.53,103.0,29.09,58.93,67.72,4.43,4.0
2025-02-15,06:00:00,754.36,4.69,26.05,131.61,28.85,58.69,67.05,5.0,4.0
2025-02-15,07:00:00,473.98,1.2,8.23,158.79,14.07,54.3,60.7,2.37,4.0
2025-02-15,08:00:00,410.56,0.61,4.63,161.65,9.89,54.31,60.58,1.9,4.0
2025-02-15,09:00:00,397.21,0.55,4.24,153.06,8.7,53.56,59.87,1.88,4.0
2025-02-15,10:00:00,397.21,0.57,4.67,147.34,8.11,53.42,59.85,2.01,4.0
2025-02-15,11:00:00,413.89,0.61,6.25,141.62,7.87,53.98,60.66,2.31,4.0
2025-02-15,12:00:00,427.25,0.44,8.74,133.04,7.51,54.25,61.3,2.56,4.0
2025-02-15,13:00:00,580.79,0.35,22.62,110.15,9.06,57.13,65.1,4.37,4.0
2025-02-15,14:00:00,674.25,0.0,29.47,90.84,10.13,60.5,69.68,6.65,4.0
2025-02-15,15:00:00,700.95,0.0,29.47,81.54,10.25,62.92,73.37,8.49,4.0
2025-02-15,16:00:00,694.27,0.0,28.1,75.82,10.01,64.44,75.9,10.01,4.0
2025-02-15,17:00:00,680.92,0.0,26.73,70.81,9.54,63.6,75.22,10.64,4.0
2025-02-15,18:00:00,654.22,0.0,23.99,71.53,9.06,62.04,72.58,10.26,4.0
2025-02-15,19:00:00,580.79,0.0,17.14,84.4,8.23,59.81,68.83,8.74,4.0
2025-02-15,20:00:00,527.38,0.0,12.0,91.55,7.63,58.91,67.4,8.23,4.0
2025-02-15,21:00:00,494.0,0.0,9.17,92.98,7.33,57.8,66.17,8.11,4.0
2025-02-15,22:00:00,500.68,0.0,9.0,87.26,7.03,56.7,64.97,8.23,4.0
2025-02-15,23:00:00,520.71,0.0,10.2,78.68,6.85,55.28,63.52,8.36,4.0
2025-02-16,00:00:00,547.41,0.0,12.68,69.38,7.09,51.68,59.77,8.49,4.0
2025-02-16,01:00:00,634.19,0.0,20.56,55.79,7.87,47.49,55.67,8.61,3.0
2025-02-16,02:00:00,907.9,0.76,42.5,31.83,10.25,46.39,55.41,9.25,3.0
2025-02-16,03:00:00,1255.04,13.52,54.15,24.68,13.83,46.91,56.61,9.37,3.0
2025-02-16,04:00:00,1041.41,11.4,38.39,55.79,18.12,43.88,52.95,6.84,3.0
2025-02-16,05:00:00,867.84,7.04,28.1,91.55,19.79,48.0,57.69,6.27,3.0
2025-02-16,06:00:00,707.63,3.38,18.68,141.62,18.84,56.12,66.41,6.33,4.0
2025-02-16,07:00:00,397.21,0.89,5.65,147.34,10.25,43.16,52.25,2.31,4.0
2025-02-16,08:00:00,340.46,0.68,4.11,137.33,7.33,34.56,42.85,1.52,3.0
2025-02-16,09:00:00,330.45,0.66,4.07,133.04,6.62,32.57,40.56,1.42,3.0
2025-02-16,10:00:00,340.46,0.71,4.54,137.33,7.03,35.35,43.5,1.58,3.0
2025-02-16,11:00:00,367.16,0.78,6.08,143.05,7.75,39.93,48.45,1.99,4.0
2025-02-16,12:00:00,393.87,0.7,8.4,141.62,7.99,42.51,51.28,2.44,4.0
2025-02-16,13:00:00,487.33,0.09,16.79,124.45,9.89,45.42,54.73,3.96,3.0
2025-02-16,14:00:00,547.41,0.0,20.39,105.86,10.85,45.85,55.47,5.51,3.0
2025-02-16,15:00:00,554.08,0.0,19.88,91.55,10.49,42.29,51.69,6.4,3.0
2025-02-16,16:00:00,527.38,0.0,16.96,86.55,9.06,38.4,47.11,6.84,3.0
2025-02-16,17:00:00,494.0,0.0,13.71,90.84,7.87,36.68,44.93,6.78,3.0
2025-02-16,18:00:00,467.3,0.0,11.65,92.98,6.97,35.74,43.77,6.59,3.0
2025-02-16,19:00:00,460.62,0.0,10.97,88.69,6.62,36.11,44.12,7.09,3.0
